Id,SongKey,song,songwriters,lead_vocals,year,cover,Era,first_release_date,max_key,mode,avg_danceability,avg_energy,avg_loudness,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_tempo,avg_duration_ms,avg_time_signature,Song_y,lyrics,avg_popularity,core_catalogue_releases,Canonical_album,first_vocalist,Paul_Song,John_Song,George_Song,Ringo_Song,popularity,BB_name,BB_artist,BB_debut_date,BB_peak_position,BB_peak_date,BB_weeks_on_chart,RollingStonePosition,RobSegment,LauraSegment,EmilySegment,OliviaSegment,BrianSegment,JackieSegment,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,Pipeline_sentiment_label,Pipeline_sentiment_score,distilbertsentiment,FinetunedSentiment_Negative,FinetunedSentiment_Positive,cluster,Cluster_Name
185,twistandshout,Twist and Shout,Phil Medley Bert Berns †,Lennon,1963,1,Beatlemania,1963-03-22,2.0,1.0,0.465,0.793,-8.981333333333334,0.039766666666666665,0.4140260333333334,2.5800000000000003e-06,0.1822,0.807,127.02833333333335,131351.33333333334,4.0,Twist and shout,"Well, shake it up, baby, now, (shake it up, baby) Twist and shout. (twist and shout) C'mon c'mon, c'mon, c'mon, baby, now, (come on baby) Come on and work it on out. (work it on out)  Well, work it on out, honey. (work it on out) You know you look so good. (look so good) You know you got me goin', now, (got me goin') Just like I knew you would. (like I knew you would)  Well, shake it up, baby, now, (shake it up, baby) Twist and shout. (twist and shout) C'mon, c'mon, c'mon, c'mon, baby, now, (come on baby) Come on and work it on out. (work it on out)  You know you twist your little girl, (twist, little girl) You know you twist so fine. (twist so fine) Come on and twist a little closer, now, (twist a little closer) And let me know that you're mine. (let me know you're mine)  Well, shake it up, baby, now, (shake it up, baby) Twist and shout. (twist and shout) C'mon, c'mon, c'mon, c'mon, baby, now, (come on baby) Come on and work it on out. (work it on out)  You know you twist your little girl, (twist, little girl) You know you twist so fine. (twist so fine) Come on and twist a little closer, now, (twist a little closer) And let me know that you're mine. (let me know you're mine)  Well, shake it, shake it, shake it, baby, now. (shake it up baby) Well, shake it, shake it, shake it, baby, now. (shake it up baby) Well, shake it, shake it, shake it, baby, now. (shake it up baby) ",48.75,Please Please Me,Please Please Me,Lennon,0,1,0,0,49,Twist And Shout,The Beatles,1964-03-14,2,1964-04-04,26,,4,3,5,4,3,5.0,0.07,0.841,0.089,0.8509,0.07926437258720398,0.5870229005813599,0.33371269702911377,POSITIVE,0.9996209144592285,1,0,1,0,Fab Four
186,twoofus,Two of Us,Lennon McCartney,McCartney (with Lennon),1970,0,Group of Solo Artists,1970-05-08,7.0,1.0,0.7052499999999999,0.6779999999999999,-11.25475,0.03775,0.20825,3.39725e-05,0.21325,0.85575,108.29175000000001,210955.5,4.0,Two of us,Two of us riding nowhere Spending someone's Hard earned pay Two of us Sunday driving Not arriving On our way back home We're on our way home We're on our way home We're going home  Two of us sending postcards Writing letters On my wall You and me burning matches Lifting latches On our way back home We're on our way home We're on our way home We're going home  You and I have memories Longer than the road that stretches out ahead  Two of us wearing raincoats Standing so low In the sun You and me chasing paper Getting nowhere On our way back home We're on our way home We're on our way home We're going home  You and I have memories Longer than the road that stretches out ahead  Two of us wearing raincoats Standing so low In the sun You and me chasing paper Getting nowhere On our way back home We're on our way home We're on our way home We're going home  We're going home Better believe it ,41.8,Let It Be,Let It Be,McCartney,1,0,0,0,42,,,,,,0,,5,3,3,3,3,5.0,0.039,0.938,0.024,-0.3992,0.10488349199295044,0.5542106032371521,0.3409058749675751,NEGATIVE,0.9583163857460022,0,0,1,5,Eclectic Experiments
187,wait,Wait,Lennon McCartney,Lennon McCartney,1965,0,Experimental,1965-12-03,6.0,0.0,0.552,0.487,-10.574,0.04,0.0175,0.0,0.105,0.657,127.201,134720.0,4.0,Wait,"It's been a long time Now I'm coming back home I've been away now Oh how I've been alone Wait till I come back to your side We'll forget the tears we've cried  But if your heart breaks Don't wait, turn me away And if your heart's strong Hold on, I won't delay Wait till I come back to your side We'll forget the tears we've cried  I feel as though You ought to know That I've been good As good as I can be And if you do I'll trust in you And know that you Will wait for me  It's been a long time Now I'm coming back home I've been away now Oh how I've been alone Wait till I come back to your side We'll forget the tears we've cried  I feel as though You ought to know That I've been good As good as I can be And if you do I'll trust in you And know that you Will wait for me  It's been a long time Now I'm coming back home I've been away now Oh how I've been alone Wait till I come back to your side We'll forget the tears we've cried  It's been a long time Now I'm coming back home I've been away now Oh, how I've been alone ",54.0,Rubber Soul,Rubber Soul,Lennon,0,1,0,0,54,,,,,,0,,3,4,1,3,3,4.0,0.151,0.726,0.124,0.2944,0.07433442771434784,0.5610929131507874,0.3645727038383484,POSITIVE,0.6037318110466003,0,1,0,1,Angsty
188,wecanworkitout,We Can Work It Out,Lennon McCartney,McCartney,1965,0,Experimental,1965-12-18,2.0,1.0,0.378,0.677,-8.63,0.0298,0.0635,0.0,0.183,0.648,106.071,135693.0,4.0,We can work it out,"Try to see it my way, Do I have to keep on talking till I can't go on? While you see it your way, Run the risk of knowing that our love may soon be gone.  We can work it out, We can work it out.  Think of what you're saying. You can get it wrong and still you think that it's alright. Think of what I'm saying, We can work it out and get it straight, or say good night.  We can work it out, We can work it out.  Life is very short, and there's no time For fussing and fighting, my friend. I have always thought that it's a crime, So I will ask you once again.  Try to see it my way, Only time will tell if I am right or I am wrong. While you see it your way There's a chance that we may fall apart before too long.  We can work it out, We can work it out.  Life is very short, and there's no time For fussing and fighting, my friend. I have always thought that it's a crime, So I will ask you once again.  Try to see it my way, Only time will tell if I am right or I am wrong. While you see it your way There's a chance that we may fall apart before too long. We can work it out, We can work it out. ",52.666666666666664,Past Masters (Double A-side with Day Tripper),,McCartney,1,0,0,0,53,We Can Work It Out,The Beatles,1965-12-18,13,1966-01-08,12,,3,3,3,4,5,3.0,0.109,0.808,0.084,-0.7506,0.3155025243759155,0.5481165647506714,0.13638097047805786,NEGATIVE,0.9906100630760193,0,0,1,0,Fab Four
189,whatgoeson,What Goes On,Lennon McCartney Starkey,Starr,1965,0,Experimental,1965-12-03,4.0,1.0,0.67,0.776,-10.035,0.0749,0.0168,3.01e-06,0.0732,0.765,96.93,168573.0,4.0,What goes on,What goes on in your heart? What goes on in your mind? You are tearing me apart When you treat me so unkind What goes on in your mind  The other day I saw you As I walked along the road But when I saw him with you I could feel my future fold It's so easy for a girl like you to lie Tell me why  What goes on in your heart? What goes on in your mind? You are tearing me apart When you treat me so unkind What goes on in your mind  I met you in the morning waiting for the tides of time But now the tide is turning I can see that I was blind It's so easy for a girl like you to lie Tell me why What goes on in your heart?  I used to think of no on else But you were just the same You didn't even think of me As someone with a name Did you mean to break my heart and watch me die Tell me why  What goes on in your heart? What goes on in your mind? You are tearing me apart When you treat me so unkind What goes on in your mind In your mind In your mind ,53.0,Rubber Soul,Rubber Soul,Starr,0,0,0,1,53,What Goes On,The Beatles,1966-03-12,81,1966-03-19,2,,3,3,3,3,1,3.0,0.09,0.798,0.112,0.7437,0.747538149356842,0.23339296877384186,0.019068872556090355,NEGATIVE,0.8133898973464966,0,1,0,1,Angsty
190,whatyouredoing,What You're Doing,Lennon McCartney,McCartney,1964,0,Beatlemania,1964-12-04,2.0,1.0,0.695,0.53,-8.309,0.0403,0.301,2e-06,0.0583,0.825,129.506,150040.0,4.0,What you're doing,"Look what you're doing, I'm feeling blue and lonely, Would it be too much to ask you, What you're doing to me?  You got me running and there's no fun in it, Why should it be so much to ask of you, What you're doing to me?  I've been waiting here for you, Wond'ring what you're gonna do, Should you need a love that's true, It's me.  Please stop your lying, you've got me crying, girl, Why should it be so much to ask of you, What you're doing to me?  What you're doing to me. ",46.0,Beatles for Sale,Beatles for Sale,McCartney,1,0,0,0,46,,,,,,0,,3,3,3,3,3,3.0,0.119,0.752,0.13,0.3049,0.5641934275627136,0.36929479241371155,0.0665118470788002,NEGATIVE,0.9982261061668396,0,1,0,1,Angsty
191,whenigethome,When I Get Home,Lennon McCartney,Lennon,1964,0,Beatlemania,1964-07-10,9.0,0.0,0.568,0.793,-6.201,0.0482,0.384,0.0,0.388,0.64,125.375,136640.0,4.0,When I get home,"Whoa-ho, whoa-ho, I got a whole lot of things to tell her, When I get home. Come on, out of my way, â€˜cause I'm gonna see my baby today, I've got a whole lot of things I've gotta say To her.  Whoa-ho, whoa-ho, I got a whole lot of things to tell her, When I get home. Come on if you please, I've got no time for trivialities, I've got a girl who's waiting home for me tonight.  Whoa-ho, whoa-ho, I got a whole lot of things to tell her, When I get home. When I'm getting home tonight, I'm gonna Hold her tight. I'm gonna love her till the cows come home, I bet I'll love her more, Till I walk out that door Again.  Come on, let me through, I've got so many things, I've got to do, I've got no business being here with you This way.  Whoa-ho, whoa-ho, I've got a whole lot of things to tell her When I get home - yeah. ",46.0,A Hard Day's Night,A Hard Days Night,Lennon,0,1,0,0,46,,,,,,0,,3,3,3,3,1,3.0,0.039,0.883,0.079,0.8176,0.06706582754850388,0.35576003789901733,0.5771741271018982,POSITIVE,0.993198812007904,0,0,1,0,Fab Four
192,whenimsixty-four,When I'm Sixty-Four,Lennon McCartney,McCartney,1967,0,Experimental,1967-05-26,8.0,1.0,0.756,0.26425,-10.60125,0.11027500000000001,0.384,0.0,0.1195,0.49874999999999997,135.48175,169959.75,4.0,When I'm sixty-four,"When I get older losing my hair, Many years from now. Will you still be sending me a valentine Birthday greetings bottle of wine. If I'd been out till quarter to three Would you lock the door, Will you still need me, will you still feed me, When I'm sixty-four. You'll be older too, And if you say the word, I could stay with you. I could be handy, mending a fuse When your lights have gone. You can knit a sweater by the fireside Sunday mornings go for a ride, Doing the garden, digging the weeds, Who could ask for more. Will you still need me, will you still feed me, When I'm sixty-four. Every summer we can rent a cottage, In the Isle of Wight, if it's not too dear We shall scrimp and save Grandchildren on your knee Vera Chuck & Dave Send me a postcard, drop me a line, Stating point of view Indicate precisely what you mean to say Yours sincerely, wasting away Give me your answer, fill in a form Mine for evermore Will you still need me, will you still feed me, When I'm sixty-four. ",35.25,Sgt. Pepper's Lonely Hearts Club Band,Sgt. Peppers Lonely Hearts Club Band,McCartney,1,0,0,0,35,,,,,,0,,5,4,5,3,3,4.0,0.05,0.903,0.047,0.1321,0.155180424451828,0.6534500122070312,0.19136962294578552,NEGATIVE,0.9942609071731567,1,0,1,5,Eclectic Experiments
193,whilemyguitargentlyweeps,While My Guitar Gently Weeps,Harrison,Harrison,1968,0,Experimental,1968-11-22,4.0,1.0,0.45920000000000005,0.46340000000000003,-10.9048,0.03686,0.385492,0.09045,0.3226,0.5592,110.63899999999998,222328.0,4.0,While my guitar gently weeps,I look at you all see the love there that's sleeping While my guitar gently weeps I look at the floor and I see it needs sweepingÂ  Still my guitar gently weeps I don't know why nobody told you how to unfold your love I don't know how someone controlled youÂ  They bought and sold you.  I look at the world and I notice it's turning While my guitar gently weeps With every mistake we must surely be learning Still my guitar gently weepsÂ  I don't know how you were diverted You were perverted too I don't know how you were inverted No one alerted you.  I look at you all see the love there that's sleeping While my guitar gently weeps Look at you all... Still my guitar gently weeps. ,43.22222222222222,The Beatles (White Album),The Beatles,Harrison,0,0,1,0,43,,,,,,0,136.0,5,4,4,5,5,3.0,0.128,0.658,0.214,0.9468,0.4176652729511261,0.4725218117237091,0.1098129078745842,NEGATIVE,0.8912267684936523,0,0,1,4,Psychedelic Soundscape
194,whydontwedoitintheroad,Why Don't We Do It in the Road?,Lennon McCartney,McCartney,1968,0,Experimental,1968-11-22,7.0,1.0,0.635,0.39566666666666667,-10.438333333333333,0.064,0.555,8.428333333333333e-05,0.29246666666666665,0.7946666666666666,156.595,108648.66666666667,4.0,Why don't we do it in the road?,Why don't we do it in the road? No one will be watching us Why don't we do it in the road?  ,35.0,The Beatles (White Album),The Beatles,McCartney,1,0,0,0,35,,,,,,0,,3,3,3,4,3,3.0,0.109,0.891,0.0,-0.3736,0.4460081458091736,0.4823673665523529,0.07162445783615112,NEGATIVE,0.999276340007782,0,0,1,5,Eclectic Experiments
195,wildhoneypie,Wild Honey Pie,Lennon McCartney,McCartney,1968,0,Experimental,1968-11-22,9.0,1.0,0.7705,0.726,-11.033999999999999,0.0426,0.35150000000000003,0.6930000000000001,0.7925,0.22549999999999998,89.89850000000001,52986.5,4.0,Wild honey pie,"Honey Pie, Honey Pie, I love you, Honey Pie ",43.0,The Beatles (White Album),The Beatles,McCartney,1,0,0,0,43,,,,,,0,,1,3,3,3,1,4.0,0.0,0.625,0.375,0.6369,0.003999080043286085,0.11878164857625961,0.8772193193435669,POSITIVE,0.9997695088386536,0,0,1,5,Eclectic Experiments
196,withalittlehelpfrommyfriends,With a Little Help from My Friends,Lennon McCartney,Starr,1967,0,Experimental,1967-05-26,6.0,1.0,0.7514285714285714,0.5515714285714286,-8.647857142857143,0.057685714285714285,0.2527142857142857,0.13471428571428573,0.2392857142857143,0.6675714285714286,111.95928571428571,173859.0,4.0,With a Little Help from My Friends,"A little help from my friends What would you think if I sang out of tune, Would you stand up and walk out on me. Lend me your ears and I'll sing you a song, And I'll try not to sing out of key. I get by with a little help from my friends, I get high with a little help from my friends, Going to try with a little help from my friends. What do I do when my love is away. (Does it worry you to be alone) How do I feel by the end of the day (Are you sad because you're on your own) No I get by with a little help from my friends, Do you need anybody, I need somebody to love. Could it be anybody I want somebody to love. Would you believe in a love at first sight, Yes I'm certain that it happens all the time. What do you see when you turn out the light, I can't tell you, but I know it's mine. Oh I get by with a little help from my friends, Do you need anybody, I just need somebody to love, Could it be anybody, I want somebody to love. I get by with a little help from my friends, Yes I get by with a little help from my friends, With a little help from my friends. ",41.5,Sgt. Pepper's Lonely Hearts Club Band,Sgt. Peppers Lonely Hearts Club Band,Starr,0,0,0,1,42,,,,,,0,311.0,4,5,5,3,5,4.0,0.022,0.672,0.306,0.9967,0.10624640434980392,0.648342490196228,0.24541111290454865,POSITIVE,0.8557851314544678,1,0,1,5,Eclectic Experiments
